          * spice3 file created from 10bit_dac.ext - technology: scmos
          Transient Analysis  Thu Sep  3 14:09:51  2020
--------------------------------------------------------------------------------
Index   time            out_10bitdac    
--------------------------------------------------------------------------------
117	1.250060e-04	3.294062e+00	
118	1.250115e-04	3.294052e+00	
119	1.250225e-04	3.294027e+00	
120	1.250445e-04	3.293980e+00	
121	1.250885e-04	3.293887e+00	
122	1.251766e-04	3.293720e+00	
123	1.253527e-04	3.293433e+00	
124	1.257049e-04	3.293006e+00	
125	1.264094e-04	3.292483e+00	
126	1.278182e-04	3.291972e+00	
127	1.306360e-04	3.291560e+00	
128	1.362716e-04	3.291379e+00	
129	1.475427e-04	3.291393e+00	
130	1.700849e-04	3.291387e+00	
131	1.875001e-04	3.291390e+00	
132	1.875001e-04	3.291390e+00	
133	1.875001e-04	3.291397e+00	
134	1.875001e-04	3.291470e+00	
135	1.875001e-04	3.291572e+00	
136	1.875001e-04	3.291604e+00	
137	1.875001e-04	3.291656e+00	
138	1.875001e-04	3.291678e+00	
139	1.875002e-04	3.291570e+00	
140	1.875002e-04	3.291494e+00	
141	1.875002e-04	3.291502e+00	
142	1.875003e-04	3.291499e+00	
143	1.875003e-04	3.291496e+00	
144	1.875004e-04	3.291491e+00	
145	1.875006e-04	3.291478e+00	
146	1.875010e-04	3.291452e+00	
147	1.875018e-04	3.291397e+00	
148	1.875034e-04	3.291286e+00	
149	1.875066e-04	3.291075e+00	
150	1.875130e-04	3.290732e+00	
151	1.875257e-04	3.290302e+00	
152	1.875512e-04	3.289965e+00	
153	1.876021e-04	3.289856e+00	
154	1.877040e-04	3.289828e+00	
155	1.879079e-04	3.289734e+00	
156	1.883155e-04	3.289600e+00	
157	1.891307e-04	3.289372e+00	
158	1.907612e-04	3.289105e+00	
159	1.940222e-04	3.288880e+00	
160	2.005442e-04	3.288825e+00	
161	2.135882e-04	3.288830e+00	
162	2.396761e-04	3.288830e+00	
163	2.500000e-04	3.288827e+00	
164	2.500000e-04	3.288832e+00	
165	2.500000e-04	3.288839e+00	
166	2.500000e-04	3.288827e+00	
167	2.500001e-04	3.288791e+00	
168	2.500001e-04	3.288777e+00	
169	2.500001e-04	3.288750e+00	
170	2.500001e-04	3.288698e+00	

Index   time            out_10bitdac    
--------------------------------------------------------------------------------
171	2.500001e-04	3.288590e+00	
172	2.500001e-04	3.288590e+00	
173	2.500001e-04	3.288589e+00	
174	2.500001e-04	3.288586e+00	
175	2.500001e-04	3.288583e+00	
176	2.500001e-04	3.288576e+00	
177	2.500001e-04	3.288562e+00	
178	2.500001e-04	3.288533e+00	
179	2.500001e-04	3.288472e+00	
180	2.500002e-04	3.288348e+00	
181	2.500002e-04	3.288228e+00	
182	2.500002e-04	3.288248e+00	
183	2.500003e-04	3.288619e+00	
184	2.500003e-04	3.289025e+00	
185	2.500004e-04	3.289126e+00	
186	2.500005e-04	3.289076e+00	
187	2.500005e-04	3.289075e+00	
188	2.500007e-04	3.289092e+00	
189	2.500009e-04	3.289112e+00	
190	2.500015e-04	3.289138e+00	
191	2.500025e-04	3.289169e+00	
192	2.500045e-04	3.289199e+00	
193	2.500085e-04	3.289229e+00	
194	2.500165e-04	3.289273e+00	
195	2.500326e-04	3.289365e+00	
196	2.500647e-04	3.289533e+00	
197	2.501289e-04	3.289837e+00	
198	2.502573e-04	3.290321e+00	
199	2.505142e-04	3.290925e+00	
200	2.510280e-04	3.291257e+00	
201	2.520555e-04	3.290545e+00	
202	2.541105e-04	3.288319e+00	
203	2.582205e-04	3.285451e+00	
204	2.664405e-04	3.283675e+00	
205	2.828806e-04	3.283458e+00	
206	3.125001e-04	3.283530e+00	
207	3.125001e-04	3.283530e+00	
208	3.125001e-04	3.283536e+00	
209	3.125001e-04	3.283595e+00	
210	3.125001e-04	3.283677e+00	
211	3.125001e-04	3.283702e+00	
212	3.125001e-04	3.283745e+00	
213	3.125001e-04	3.283758e+00	
214	3.125002e-04	3.283608e+00	
215	3.125002e-04	3.283424e+00	
216	3.125002e-04	3.283331e+00	
217	3.125003e-04	3.283302e+00	
218	3.125003e-04	3.283298e+00	
219	3.125004e-04	3.283293e+00	
220	3.125006e-04	3.283287e+00	
221	3.125011e-04	3.283278e+00	
222	3.125019e-04	3.283271e+00	
223	3.125035e-04	3.283267e+00	
224	3.125069e-04	3.283262e+00	
225	3.125135e-04	3.283252e+00	
226	3.125267e-04	3.283231e+00	
227	3.125533e-04	3.283190e+00	
228	3.126063e-04	3.283111e+00	

Index   time            out_10bitdac    
--------------------------------------------------------------------------------
229	3.127123e-04	3.282964e+00	
230	3.129245e-04	3.282712e+00	
231	3.133487e-04	3.282331e+00	
232	3.141971e-04	3.281878e+00	
233	3.158940e-04	3.281490e+00	
234	3.192878e-04	3.281217e+00	
235	3.260753e-04	3.281003e+00	
236	3.396503e-04	3.280933e+00	
237	3.668004e-04	3.280946e+00	
238	3.750000e-04	3.280941e+00	
239	3.750000e-04	3.280942e+00	
240	3.750000e-04	3.280945e+00	
241	3.750000e-04	3.280944e+00	
242	3.750001e-04	3.280935e+00	
243	3.750001e-04	3.280929e+00	
244	3.750001e-04	3.280926e+00	
245	3.750001e-04	3.280974e+00	
246	3.750001e-04	3.281110e+00	
247	3.750001e-04	3.281131e+00	
248	3.750001e-04	3.281163e+00	
249	3.750001e-04	3.281149e+00	
250	3.750002e-04	3.280906e+00	
251	3.750002e-04	3.280717e+00	
252	3.750002e-04	3.280707e+00	
253	3.750003e-04	3.280768e+00	
254	3.750003e-04	3.280906e+00	
255	3.750004e-04	3.281009e+00	
256	3.750004e-04	3.280986e+00	
257	3.750005e-04	3.280970e+00	
258	3.750006e-04	3.280982e+00	
259	3.750008e-04	3.280996e+00	
260	3.750012e-04	3.281014e+00	
261	3.750018e-04	3.281032e+00	
262	3.750032e-04	3.281049e+00	
263	3.750059e-04	3.281055e+00	
264	3.750114e-04	3.281046e+00	
265	3.750224e-04	3.281020e+00	
266	3.750443e-04	3.280974e+00	
267	3.750881e-04	3.280883e+00	
268	3.751757e-04	3.280718e+00	
269	3.753510e-04	3.280439e+00	
270	3.757016e-04	3.280036e+00	
271	3.764026e-04	3.279577e+00	
272	3.778048e-04	3.279185e+00	
273	3.806092e-04	3.278849e+00	
274	3.862179e-04	3.278528e+00	
275	3.974353e-04	3.278376e+00	
276	4.198701e-04	3.278382e+00	
277	4.375001e-04	3.278379e+00	
278	4.375001e-04	3.278379e+00	
279	4.375001e-04	3.278386e+00	
280	4.375001e-04	3.278459e+00	
281	4.375001e-04	3.278561e+00	
282	4.375001e-04	3.278592e+00	
283	4.375001e-04	3.278645e+00	
284	4.375001e-04	3.278668e+00	
285	4.375002e-04	3.278559e+00	
286	4.375002e-04	3.278483e+00	

Index   time            out_10bitdac    
--------------------------------------------------------------------------------
287	4.375002e-04	3.278491e+00	
288	4.375003e-04	3.278488e+00	
289	4.375003e-04	3.278484e+00	
290	4.375004e-04	3.278480e+00	
291	4.375006e-04	3.278467e+00	
292	4.375010e-04	3.278442e+00	
293	4.375018e-04	3.278386e+00	
294	4.375034e-04	3.278276e+00	
295	4.375066e-04	3.278066e+00	
296	4.375129e-04	3.277726e+00	
297	4.375256e-04	3.277296e+00	
298	4.375509e-04	3.276957e+00	
299	4.376016e-04	3.276845e+00	
300	4.377029e-04	3.276815e+00	
301	4.379057e-04	3.276724e+00	
302	4.383111e-04	3.276611e+00	
303	4.391220e-04	3.276447e+00	
304	4.407437e-04	3.276272e+00	
305	4.439872e-04	3.276055e+00	
306	4.504742e-04	3.275879e+00	
307	4.634481e-04	3.275812e+00	
308	4.893960e-04	3.275828e+00	
309	5.000000e-04	3.275817e+00	
310	5.000000e-04	3.275822e+00	
311	5.000000e-04	3.275830e+00	
312	5.000000e-04	3.275818e+00	
313	5.000001e-04	3.275781e+00	
314	5.000001e-04	3.275767e+00	
315	5.000001e-04	3.275740e+00	
316	5.000001e-04	3.275690e+00	
317	5.000001e-04	3.275584e+00	
318	5.000001e-04	3.275584e+00	
319	5.000001e-04	3.275583e+00	
320	5.000001e-04	3.275580e+00	
321	5.000001e-04	3.275576e+00	
322	5.000001e-04	3.275567e+00	
323	5.000001e-04	3.275549e+00	
324	5.000001e-04	3.275512e+00	
325	5.000001e-04	3.275434e+00	
326	5.000002e-04	3.275309e+00	
327	5.000002e-04	3.275214e+00	
328	5.000002e-04	3.275321e+00	
329	5.000003e-04	3.275796e+00	
330	5.000003e-04	3.276127e+00	
331	5.000004e-04	3.276121e+00	
332	5.000005e-04	3.276093e+00	
333	5.000006e-04	3.276098e+00	
334	5.000008e-04	3.276114e+00	
335	5.000010e-04	3.276130e+00	
336	5.000016e-04	3.276153e+00	
337	5.000027e-04	3.276178e+00	
338	5.000050e-04	3.276206e+00	
339	5.000094e-04	3.276237e+00	
340	5.000184e-04	3.276294e+00	
341	5.000364e-04	3.276405e+00	
342	5.000723e-04	3.276619e+00	
343	5.001440e-04	3.277005e+00	
344	5.002876e-04	3.277640e+00	

Index   time            out_10bitdac    
--------------------------------------------------------------------------------
345	5.005747e-04	3.278487e+00	
346	5.011489e-04	3.279148e+00	
347	5.022974e-04	3.278755e+00	
348	5.045943e-04	3.276701e+00	
349	5.091881e-04	3.273674e+00	
350	5.183758e-04	3.271213e+00	
351	5.367510e-04	3.270410e+00	
352	5.625001e-04	3.270531e+00	
353	5.625001e-04	3.270531e+00	
354	5.625001e-04	3.270537e+00	
355	5.625001e-04	3.270595e+00	
356	5.625001e-04	3.270678e+00	
357	5.625001e-04	3.270703e+00	
358	5.625001e-04	3.270746e+00	
359	5.625001e-04	3.270759e+00	
360	5.625002e-04	3.270609e+00	
361	5.625002e-04	3.270425e+00	
362	5.625002e-04	3.270331e+00	
363	5.625003e-04	3.270302e+00	
364	5.625003e-04	3.270298e+00	
365	5.625004e-04	3.270293e+00	
366	5.625006e-04	3.270287e+00	
367	5.625011e-04	3.270279e+00	
368	5.625019e-04	3.270272e+00	
369	5.625035e-04	3.270268e+00	
370	5.625068e-04	3.270263e+00	
371	5.625134e-04	3.270252e+00	
372	5.625266e-04	3.270232e+00	
373	5.625530e-04	3.270190e+00	
374	5.626058e-04	3.270112e+00	
375	5.627114e-04	3.269966e+00	
376	5.629226e-04	3.269715e+00	
377	5.633450e-04	3.269337e+00	
378	5.641898e-04	3.268895e+00	
379	5.658794e-04	3.268537e+00	
380	5.692587e-04	3.268305e+00	
381	5.760171e-04	3.268081e+00	
382	5.895340e-04	3.267945e+00	
383	6.165677e-04	3.267939e+00	
384	6.250000e-04	3.267938e+00	
385	6.250000e-04	3.267939e+00	
386	6.250000e-04	3.267942e+00	
387	6.250000e-04	3.267941e+00	
388	6.250001e-04	3.267932e+00	
389	6.250001e-04	3.267926e+00	
390	6.250001e-04	3.267923e+00	
391	6.250001e-04	3.267972e+00	
392	6.250001e-04	3.268107e+00	
393	6.250001e-04	3.268129e+00	
394	6.250001e-04	3.268161e+00	
395	6.250001e-04	3.268148e+00	
396	6.250002e-04	3.267905e+00	
397	6.250002e-04	3.267716e+00	
398	6.250002e-04	3.267706e+00	
399	6.250003e-04	3.267767e+00	
400	6.250003e-04	3.267904e+00	
401	6.250004e-04	3.268008e+00	
402	6.250004e-04	3.267986e+00	

Index   time            out_10bitdac    
--------------------------------------------------------------------------------
403	6.250005e-04	3.267970e+00	
404	6.250006e-04	3.267982e+00	
405	6.250008e-04	3.267996e+00	
406	6.250011e-04	3.268014e+00	
407	6.250018e-04	3.268032e+00	
408	6.250032e-04	3.268048e+00	
409	6.250059e-04	3.268055e+00	
410	6.250114e-04	3.268045e+00	
411	6.250223e-04	3.268020e+00	
412	6.250441e-04	3.267974e+00	
413	6.250877e-04	3.267883e+00	
414	6.251749e-04	3.267719e+00	
415	6.253493e-04	3.267441e+00	
416	6.256982e-04	3.267041e+00	
417	6.263960e-04	3.266591e+00	
418	6.277914e-04	3.266229e+00	
419	6.305824e-04	3.265949e+00	
420	6.361644e-04	3.265642e+00	
421	6.400000e-04	3.265533e+00	
422	6.411164e-04	3.265514e+00	
423	6.433492e-04	3.265478e+00	
424	6.478147e-04	3.265432e+00	
425	6.567459e-04	3.265393e+00	
426	6.746081e-04	3.265377e+00	
427	6.875001e-04	3.265379e+00	
428	6.875001e-04	3.265380e+00	
429	6.875001e-04	3.265387e+00	
430	6.875001e-04	3.265459e+00	
431	6.875001e-04	3.265561e+00	
432	6.875001e-04	3.265592e+00	
433	6.875001e-04	3.265645e+00	
434	6.875001e-04	3.265668e+00	
435	6.875002e-04	3.265560e+00	
436	6.875002e-04	3.265483e+00	
437	6.875002e-04	3.265490e+00	
438	6.875003e-04	3.265488e+00	
439	6.875003e-04	3.265484e+00	
440	6.875004e-04	3.265480e+00	
441	6.875006e-04	3.265467e+00	
442	6.875010e-04	3.265442e+00	
443	6.875018e-04	3.265386e+00	
444	6.875034e-04	3.265277e+00	
445	6.875065e-04	3.265068e+00	
446	6.875128e-04	3.264729e+00	
447	6.875255e-04	3.264299e+00	
448	6.875507e-04	3.263958e+00	
449	6.876012e-04	3.263844e+00	
450	6.877021e-04	3.263814e+00	
451	6.879040e-04	3.263722e+00	
452	6.883077e-04	3.263607e+00	
453	6.891152e-04	3.263452e+00	
454	6.907302e-04	3.263305e+00	
455	6.939602e-04	3.263125e+00	
456	7.004202e-04	3.262942e+00	
457	7.133402e-04	3.262824e+00	
458	7.391802e-04	3.262824e+00	
459	7.500000e-04	3.262816e+00	
460	7.500000e-04	3.262821e+00	

Index   time            out_10bitdac    
--------------------------------------------------------------------------------
461	7.500000e-04	3.262829e+00	
462	7.500000e-04	3.262817e+00	
463	7.500001e-04	3.262780e+00	
464	7.500001e-04	3.262766e+00	
465	7.500001e-04	3.262740e+00	
466	7.500001e-04	3.262690e+00	
467	7.500001e-04	3.262586e+00	
468	7.500001e-04	3.262586e+00	
469	7.500001e-04	3.262585e+00	
470	7.500001e-04	3.262582e+00	
471	7.500001e-04	3.262579e+00	
472	7.500001e-04	3.262572e+00	
473	7.500001e-04	3.262559e+00	
474	7.500001e-04	3.262530e+00	
475	7.500001e-04	3.262471e+00	
476	7.500002e-04	3.262349e+00	
477	7.500002e-04	3.262234e+00	
478	7.500002e-04	3.262241e+00	
479	7.500003e-04	3.262577e+00	
480	7.500003e-04	3.262985e+00	
481	7.500004e-04	3.263111e+00	
482	7.500005e-04	3.263058e+00	
483	7.500005e-04	3.263055e+00	
484	7.500007e-04	3.263069e+00	
485	7.500009e-04	3.263092e+00	
486	7.500014e-04	3.263119e+00	
487	7.500025e-04	3.263153e+00	
488	7.500045e-04	3.263184e+00	
489	7.500085e-04	3.263215e+00	
490	7.500167e-04	3.263259e+00	
491	7.500295e-04	3.263333e+00	
492	7.500553e-04	3.263472e+00	
493	7.501068e-04	3.263736e+00	
494	7.502097e-04	3.264194e+00	
495	7.504157e-04	3.264895e+00	
496	7.508275e-04	3.265680e+00	
497	7.516513e-04	3.265970e+00	
498	7.532987e-04	3.264942e+00	
499	7.565937e-04	3.262519e+00	
500	7.631835e-04	3.259694e+00	
501	7.763633e-04	3.257770e+00	
502	8.027228e-04	3.257446e+00	
503	8.125001e-04	3.257488e+00	
504	8.125001e-04	3.257488e+00	
505	8.125001e-04	3.257494e+00	
506	8.125001e-04	3.257552e+00	
507	8.125001e-04	3.257634e+00	
508	8.125001e-04	3.257659e+00	
509	8.125001e-04	3.257703e+00	
510	8.125001e-04	3.257716e+00	
511	8.125002e-04	3.257566e+00	
512	8.125002e-04	3.257382e+00	
513	8.125002e-04	3.257287e+00	
514	8.125003e-04	3.257258e+00	
515	8.125003e-04	3.257254e+00	
516	8.125004e-04	3.257250e+00	
517	8.125006e-04	3.257243e+00	
518	8.125011e-04	3.257235e+00	

Index   time            out_10bitdac    
--------------------------------------------------------------------------------
519	8.125019e-04	3.257228e+00	
520	8.125035e-04	3.257225e+00	
521	8.125068e-04	3.257220e+00	
522	8.125134e-04	3.257209e+00	
523	8.125266e-04	3.257189e+00	
524	8.125529e-04	3.257148e+00	
525	8.126056e-04	3.257070e+00	
526	8.127109e-04	3.256925e+00	
527	8.129216e-04	3.256677e+00	
528	8.133429e-04	3.256304e+00	
529	8.141855e-04	3.255870e+00	
530	8.158708e-04	3.255530e+00	
531	8.192413e-04	3.255323e+00	
532	8.259824e-04	3.255113e+00	
533	8.394646e-04	3.254961e+00	
534	8.664289e-04	3.254941e+00	
535	8.750000e-04	3.254941e+00	
536	8.750000e-04	3.254942e+00	
537	8.750000e-04	3.254944e+00	
538	8.750000e-04	3.254943e+00	
539	8.750001e-04	3.254934e+00	
540	8.750001e-04	3.254929e+00	
541	8.750001e-04	3.254925e+00	
542	8.750001e-04	3.254975e+00	
543	8.750001e-04	3.255111e+00	
544	8.750001e-04	3.255132e+00	
545	8.750001e-04	3.255164e+00	
546	8.750001e-04	3.255152e+00	
547	8.750002e-04	3.254909e+00	
548	8.750002e-04	3.254721e+00	
549	8.750002e-04	3.254710e+00	
550	8.750003e-04	3.254770e+00	
551	8.750003e-04	3.254908e+00	
552	8.750004e-04	3.255012e+00	
553	8.750004e-04	3.254991e+00	
554	8.750005e-04	3.254974e+00	
555	8.750006e-04	3.254986e+00	
556	8.750008e-04	3.255001e+00	
557	8.750011e-04	3.255019e+00	
558	8.750018e-04	3.255037e+00	
559	8.750032e-04	3.255053e+00	
560	8.750059e-04	3.255060e+00	
561	8.750113e-04	3.255050e+00	
562	8.750222e-04	3.255025e+00	
563	8.750439e-04	3.254979e+00	
564	8.750873e-04	3.254888e+00	
565	8.751742e-04	3.254725e+00	
566	8.753480e-04	3.254448e+00	
567	8.756955e-04	3.254048e+00	
568	8.763905e-04	3.253598e+00	
569	8.777805e-04	3.253242e+00	
570	8.805606e-04	3.252982e+00	
571	8.861207e-04	3.252692e+00	
572	8.972410e-04	3.252445e+00	
573	9.194815e-04	3.252376e+00	
574	9.375001e-04	3.252382e+00	
575	9.375001e-04	3.252382e+00	
576	9.375001e-04	3.252389e+00	

Index   time            out_10bitdac    
--------------------------------------------------------------------------------
577	9.375001e-04	3.252461e+00	
578	9.375001e-04	3.252563e+00	
579	9.375001e-04	3.252594e+00	
580	9.375001e-04	3.252647e+00	
581	9.375001e-04	3.252670e+00	
582	9.375002e-04	3.252562e+00	
583	9.375002e-04	3.252485e+00	
584	9.375002e-04	3.252492e+00	
585	9.375003e-04	3.252490e+00	
586	9.375003e-04	3.252486e+00	
587	9.375004e-04	3.252482e+00	
588	9.375006e-04	3.252469e+00	
589	9.375010e-04	3.252444e+00	
590	9.375018e-04	3.252389e+00	
591	9.375034e-04	3.252280e+00	
592	9.375065e-04	3.252072e+00	
593	9.375128e-04	3.251734e+00	
594	9.375254e-04	3.251305e+00	
595	9.375505e-04	3.250963e+00	
596	9.376008e-04	3.250847e+00	
597	9.377015e-04	3.250816e+00	
598	9.379027e-04	3.250721e+00	
599	9.383051e-04	3.250604e+00	
600	9.391101e-04	3.250448e+00	
601	9.407199e-04	3.250310e+00	
602	9.439395e-04	3.250147e+00	
603	9.503788e-04	3.249971e+00	
604	9.632574e-04	3.249839e+00	
605	9.890146e-04	3.249827e+00	
606	1.000000e-03	3.249821e+00	
607	1.000000e-03	3.249826e+00	
608	1.000000e-03	3.249833e+00	
609	1.000000e-03	3.249821e+00	
610	1.000000e-03	3.249785e+00	
611	1.000000e-03	3.249771e+00	
612	1.000000e-03	3.249744e+00	
613	1.000000e-03	3.249695e+00	
614	1.000000e-03	3.249593e+00	
615	1.000000e-03	3.249593e+00	
616	1.000000e-03	3.249592e+00	
617	1.000000e-03	3.249590e+00	
618	1.000000e-03	3.249585e+00	
619	1.000000e-03	3.249577e+00	
620	1.000000e-03	3.249560e+00	
621	1.000000e-03	3.249523e+00	
622	1.000000e-03	3.249446e+00	
623	1.000000e-03	3.249331e+00	
624	1.000000e-03	3.249233e+00	
625	1.000000e-03	3.249284e+00	
626	1.000000e-03	3.249762e+00	
627	1.000000e-03	3.250089e+00	
628	1.000000e-03	3.250121e+00	
629	1.000000e-03	3.250081e+00	
630	1.000001e-03	3.250085e+00	
631	1.000001e-03	3.250103e+00	
632	1.000001e-03	3.250121e+00	
633	1.000002e-03	3.250145e+00	
634	1.000003e-03	3.250173e+00	

Index   time            out_10bitdac    
--------------------------------------------------------------------------------
635	1.000005e-03	3.250203e+00	
636	1.000009e-03	3.250235e+00	
637	1.000017e-03	3.250291e+00	
638	1.000034e-03	3.250401e+00	
639	1.000067e-03	3.250611e+00	
640	1.000133e-03	3.250998e+00	
641	1.000266e-03	3.251654e+00	
642	1.000530e-03	3.252587e+00	
643	1.001060e-03	3.253477e+00	
644	1.002119e-03	3.253468e+00	
645	1.004237e-03	3.251782e+00	
646	1.008473e-03	3.248850e+00	
647	1.016945e-03	3.245982e+00	
648	1.033888e-03	3.244509e+00	
649	1.062500e-03	3.244519e+00	
650	1.062500e-03	3.244519e+00	
651	1.062500e-03	3.244525e+00	
652	1.062500e-03	3.244583e+00	
653	1.062500e-03	3.244665e+00	
654	1.062500e-03	3.244690e+00	
655	1.062500e-03	3.244734e+00	
656	1.062500e-03	3.244747e+00	
657	1.062500e-03	3.244598e+00	
658	1.062500e-03	3.244414e+00	
659	1.062500e-03	3.244318e+00	
660	1.062500e-03	3.244289e+00	
661	1.062500e-03	3.244285e+00	
662	1.062500e-03	3.244280e+00	
663	1.062501e-03	3.244274e+00	
664	1.062501e-03	3.244266e+00	
665	1.062502e-03	3.244260e+00	
666	1.062504e-03	3.244256e+00	
667	1.062507e-03	3.244251e+00	
668	1.062513e-03	3.244240e+00	
669	1.062527e-03	3.244220e+00	
670	1.062553e-03	3.244179e+00	
671	1.062605e-03	3.244101e+00	
672	1.062710e-03	3.243956e+00	
673	1.062921e-03	3.243706e+00	
674	1.063341e-03	3.243332e+00	
675	1.064182e-03	3.242896e+00	
676	1.065864e-03	3.242552e+00	
677	1.069228e-03	3.242342e+00	
678	1.075956e-03	3.242128e+00	
679	1.089412e-03	3.241973e+00	
680	1.116324e-03	3.241951e+00	
681	1.125000e-03	3.241951e+00	
682	1.125000e-03	3.241953e+00	
683	1.125000e-03	3.241955e+00	
684	1.125000e-03	3.241954e+00	
685	1.125000e-03	3.241945e+00	
686	1.125000e-03	3.241939e+00	
687	1.125000e-03	3.241936e+00	
688	1.125000e-03	3.241986e+00	
689	1.125000e-03	3.242122e+00	
690	1.125000e-03	3.242143e+00	
691	1.125000e-03	3.242176e+00	
692	1.125000e-03	3.242164e+00	

Index   time            out_10bitdac    
--------------------------------------------------------------------------------
693	1.125000e-03	3.241921e+00	
694	1.125000e-03	3.241734e+00	
695	1.125000e-03	3.241722e+00	
696	1.125000e-03	3.241782e+00	
697	1.125000e-03	3.241920e+00	
698	1.125000e-03	3.242025e+00	
699	1.125000e-03	3.242004e+00	
700	1.125001e-03	3.241988e+00	
701	1.125001e-03	3.242000e+00	
702	1.125001e-03	3.242014e+00	
703	1.125001e-03	3.242032e+00	
704	1.125002e-03	3.242050e+00	
705	1.125003e-03	3.242066e+00	
706	1.125006e-03	3.242073e+00	
